AT1G01010	40
AT1G01020	32
AT1G01030	26
AT1G01040	64
AT1G01050	90
AT1G01060	2
AT1G01070	6
AT1G01080	382
AT1G01090	563
AT1G01100	246
AT1G01110	1
AT1G01120	270
AT1G01130	1
AT1G01140	142
AT1G01150	0
AT1G01160	215
AT1G01170	82
AT1G01180	26
AT1G01190	2
AT1G01200	2
AT1G01210	98
AT1G01220	40
AT1G01225	6
AT1G01230	58
AT1G01240	45
AT1G01250	5
AT1G01260	37
AT1G01290	23
AT1G01300	232
AT1G01310	0
AT1G01320	1421
AT1G01340	40
AT1G01350	43
AT1G01355	0
AT1G01360	13
AT1G01370	2
AT1G01380	4
AT1G01390	13
AT1G01420	71
AT1G01430	152
AT1G01440	52
AT1G01448	45
AT1G01450	1
AT1G01453	2
AT1G01470	576
AT1G01480	15
AT1G01490	138
AT1G01500	111
AT1G01510	38
AT1G01520	0
AT1G01540	81
AT1G01550	736
AT1G01560	56
AT1G01570	4
AT1G01580	0
AT1G01590	4
AT1G01600	3
AT1G01610	487
AT1G01620	489
AT1G01630	133
AT1G01640	11
AT1G01650	188
AT1G01660	8
AT1G01670	7
AT1G01680	66
AT1G01690	10
AT1G01695	0
AT1G01700	2
AT1G01710	87
AT1G01720	113
AT1G01725	19
AT1G01730	45
AT1G01740	10
AT1G01750	0
AT1G01760	9
AT1G01770	49
AT1G01780	41
AT1G01790	166
AT1G01800	93
AT1G01810	4
AT1G01820	174
AT1G01830	24
AT1G01840	4
AT1G01860	320
AT1G01880	2
AT1G01900	56
AT1G01910	189
AT1G01920	17
AT1G01930	21
AT1G01940	25
AT1G01950	19
AT1G01960	160
AT1G01970	48
AT1G01990	195
AT1G02000	74
AT1G02010	18
AT1G02020	132
AT1G02030	0
AT1G02040	0
AT1G02050	5
AT1G02060	5
AT1G02065	3
AT1G02080	175
AT1G02090	212
AT1G02100	48
AT1G02110	71
AT1G02120	719
AT1G02130	147
AT1G02140	398
AT1G02145	29
AT1G02150	203
AT1G02160	36
AT1G02170	299
AT1G02180	20
AT1G02190	4
AT1G02205	1014
AT1G02210	0
AT1G02220	21
AT1G02230	2
AT1G02260	39
AT1G02270	281
AT1G02280	65
AT1G02290	23
AT1G02300	58
AT1G02305	196
AT1G02310	2
AT1G02330	53
AT1G02335	17
AT1G02340	0
AT1G02350	0
AT1G02360	27
AT1G02370	5
AT1G02380	3
AT1G02390	132
AT1G02391	0
AT1G02400	34
AT1G02405	13
AT1G02410	38
AT1G02420	5
AT1G02430	3
AT1G02440	2
AT1G02450	82
AT1G02460	118
AT1G02470	6
AT1G02475	515
AT1G02500	2545
AT1G02510	0
AT1G02520	3
AT1G02530	0
AT1G02540	0
AT1G02550	1
AT1G02560	646
AT1G02570	0
AT1G02580	0
AT1G02590	0
AT1G02610	5
AT1G02620	3
AT1G02640	3
AT1G02650	0
AT1G02660	15
AT1G02670	0
AT1G02680	147
AT1G02681	0
AT1G02690	9
AT1G02700	1
AT1G02710	31
AT1G02720	113
AT1G02730	5
AT1G02740	22
AT1G02750	35
AT1G02770	0
AT1G02780	978
AT1G02790	2
AT1G02800	1
AT1G02813	1
AT1G02816	20
AT1G02820	61
AT1G02840	115
AT1G02850	29
AT1G02860	12
AT1G02870	40
AT1G02880	40
AT1G02890	181
AT1G02900	1
AT1G02910	167
AT1G02920	473
AT1G02930	1341
AT1G02940	5
AT1G02950	4
AT1G02960	14
AT1G02970	2
AT1G02980	0
AT1G02990	37
AT1G03000	33
AT1G03010	1
AT1G03020	2
AT1G03022	0
AT1G03030	44
AT1G03040	299
AT1G03050	1
AT1G03055	13
AT1G03060	64
AT1G03070	0
AT1G03080	137
AT1G03090	34
AT1G03100	3
AT1G03103	0
AT1G03106	0
AT1G03110	10
AT1G03120	1
AT1G03130	8412
AT1G03140	84
AT1G03150	27
AT1G03160	251
AT1G03170	1
AT1G03180	6
AT1G03190	23
AT1G03200	11
AT1G03210	59
AT1G03220	174
AT1G03230	122
AT1G03250	54
AT1G03260	43
AT1G03270	2
AT1G03280	34
AT1G03290	100
AT1G03300	4
AT1G03310	87
AT1G03320	0
AT1G03330	34
AT1G03340	5
AT1G03350	99
AT1G03360	11
AT1G03370	167
AT1G03380	86
AT1G03390	0
AT1G03400	287
AT1G03410	8
AT1G03420	1
AT1G03430	46
AT1G03440	58
AT1G03445	1
AT1G03457	1
AT1G03470	3
AT1G03475	718
AT1G03490	0
AT1G03495	7
AT1G03502	0
AT1G03506	0
AT1G03510	9
AT1G03520	27
AT1G03530	73
AT1G03540	5
AT1G03550	20
AT1G03560	14
AT1G03580	1
AT1G03590	35
AT1G03600	5837
AT1G03610	67
AT1G03620	1
AT1G03630	922
AT1G03650	6
AT1G03660	0
AT1G03680	841
AT1G03687	20
AT1G03700	0
AT1G03710	0
AT1G03730	36
AT1G03740	145
AT1G03746	0
AT1G03750	25
AT1G03760	26
AT1G03770	7
AT1G03780	1
AT1G03790	1
AT1G03800	0
AT1G03820	12
AT1G03830	12
AT1G03840	3
AT1G03850	70
AT1G03860	182
AT1G03870	55
AT1G03880	0
AT1G03890	0
AT1G03900	225
AT1G03905	5
AT1G03910	98
AT1G03920	3
AT1G03930	58
AT1G03935	0
AT1G03940	7
AT1G03950	60
AT1G03960	33
AT1G03970	74
AT1G03980	2
AT1G03990	7
AT1G04000	31
AT1G04010	23
AT1G04020	1
AT1G04030	7
AT1G04040	37
AT1G04050	3
AT1G04070	28
AT1G04080	228
AT1G04100	10
AT1G04110	0
AT1G04120	169
AT1G04130	46
AT1G04140	238
AT1G04150	0
AT1G04160	6
AT1G04170	223
AT1G04180	0
AT1G04190	44
AT1G04200	52
AT1G04210	60
AT1G04220	216
AT1G04230	17
AT1G04240	37
AT1G04250	18
AT1G04260	169
AT1G04270	546
AT1G04280	22
AT1G04290	31
AT1G04295	0
AT1G04300	386
AT1G04310	5
AT1G04330	0
AT1G04340	297
AT1G04350	182
AT1G04360	0
AT1G04370	1
AT1G04380	0
AT1G04390	12
AT1G04400	345
AT1G04410	1473
AT1G04420	134
AT1G04430	192
AT1G04440	147
AT1G04445	1
AT1G04457	0
AT1G04470	0
AT1G04480	147
AT1G04490	0
AT1G04500	4
AT1G04510	215
AT1G04520	6
AT1G04530	129
AT1G04540	7
AT1G04550	35
AT1G04555	32
AT1G04570	22
AT1G04580	1
AT1G04590	41
AT1G04600	0
AT1G04610	0
AT1G04620	189
AT1G04625	0
AT1G04630	48
AT1G04635	6
AT1G04640	247
AT1G04650	1
AT1G04660	8
AT1G04680	190
AT1G04690	149
AT1G04700	1
AT1G04710	48
AT1G04730	1
AT1G04750	200
AT1G04760	3
AT1G04770	61
AT1G04780	123
AT1G04790	45
AT1G04800	216
AT1G04810	242
AT1G04820	654
AT1G04830	59
AT1G04840	2
AT1G04850	207
AT1G04860	61
AT1G04870	45
AT1G04880	0
AT1G04890	1
AT1G04900	69
AT1G04910	87
AT1G04920	2
AT1G04930	13
AT1G04940	176
AT1G04945	21
AT1G04950	45
AT1G04960	67
AT1G04970	112
AT1G04980	136
AT1G04985	99
AT1G04990	253
AT1G05000	12
AT1G05010	419
AT1G05020	4
AT1G05030	90
AT1G05055	59
AT1G05060	67
AT1G05065	6
AT1G05070	97
AT1G05080	0
AT1G05090	1
AT1G05100	7
AT1G05120	51
AT1G05135	916
AT1G05136	0
AT1G05140	269
AT1G05150	16
AT1G05160	14
AT1G05170	31
AT1G05180	89
AT1G05190	2126
AT1G05200	99
AT1G05205	56
AT1G05210	11
AT1G05220	1
AT1G05230	39
AT1G05260	0
AT1G05270	115
AT1G05280	0
AT1G05290	0
AT1G05291	0
AT1G05300	74
AT1G05310	3
AT1G05320	13
AT1G05340	38
AT1G05350	64
AT1G05360	16
AT1G05370	2
AT1G05380	53
AT1G05385	81
AT1G05400	2
AT1G05410	20
AT1G05420	12
AT1G05430	52
AT1G05440	0
AT1G05450	0
AT1G05460	40
AT1G05470	12
AT1G05490	4
AT1G05500	71
AT1G05510	1
AT1G05520	144
AT1G05530	0
AT1G05540	9
AT1G05550	3
AT1G05560	299
AT1G05570	116
AT1G05575	2
AT1G05580	0
AT1G05590	74
AT1G05600	8
AT1G05610	0
AT1G05620	19
AT1G05630	33
AT1G05640	4
AT1G05660	0
AT1G05670	7
AT1G05680	35
AT1G05690	12
AT1G05700	0
AT1G05710	32
AT1G05720	18
AT1G05730	9
AT1G05750	14
AT1G05760	1
AT1G05770	3
AT1G05780	14
AT1G05785	5
AT1G05790	16
AT1G05800	2
AT1G05805	203
AT1G05810	9
AT1G05820	0
AT1G05830	98
AT1G05835	2
AT1G05840	47
AT1G05850	1666
AT1G05860	34
AT1G05870	8
AT1G05880	4
AT1G05890	82
AT1G05894	0
AT1G05900	65
AT1G05910	80
AT1G05920	0
AT1G05925	0
AT1G05930	0
AT1G05940	124
AT1G05950	4
AT1G05960	117
AT1G05970	2
AT1G05990	0
AT1G06000	496
AT1G06010	46
AT1G06020	0
AT1G06030	2
AT1G06040	1035
AT1G06050	9
AT1G06060	126
AT1G06070	40
AT1G06080	0
AT1G06090	1
AT1G06100	0
AT1G06110	56
AT1G06130	38
AT1G06135	0
AT1G06140	5
AT1G06145	11
AT1G06148	8
AT1G06160	43
AT1G06170	0
AT1G06180	1
AT1G06190	346
AT1G06200	145
AT1G06210	57
AT1G06220	95
AT1G06225	0
AT1G06230	107
AT1G06240	159
AT1G06250	3
AT1G06260	1
AT1G06265	1
AT1G06270	18
AT1G06280	0
AT1G06290	135
AT1G06320	0
AT1G06340	0
AT1G06350	0
AT1G06360	7
AT1G06370	5
AT1G06380	11
AT1G06390	102
AT1G06400	107
AT1G06410	241
AT1G06420	0
AT1G06430	243
AT1G06440	6
AT1G06450	14
AT1G06460	3742
AT1G06470	92
AT1G06475	8
AT1G06490	4
AT1G06500	24
AT1G06510	60
AT1G06515	51
AT1G06520	13
AT1G06530	291
AT1G06550	43
AT1G06560	17
AT1G06570	104
AT1G06580	3
AT1G06590	8
AT1G06620	183
AT1G06630	24
AT1G06640	267
AT1G06645	61
AT1G06650	654
AT1G06660	3
AT1G06670	89
AT1G06680	20519
AT1G06690	119
AT1G06700	118
AT1G06710	9
AT1G06720	113
AT1G06730	51
AT1G06740	4
AT1G06750	0
AT1G06760	475
AT1G06770	10
AT1G06780	15
AT1G06790	15
AT1G06800	15
AT1G06820	68
AT1G06830	21
AT1G06840	19
AT1G06850	18
AT1G06870	42
AT1G06890	183
AT1G06900	82
AT1G06910	7
AT1G06920	0
AT1G06923	0
AT1G06930	1
AT1G06950	269
AT1G06960	37
AT1G06970	0
AT1G06980	3
AT1G07000	107
AT1G07010	247
AT1G07020	66
AT1G07030	238
AT1G07040	274
AT1G07050	203
AT1G07060	0
AT1G07070	19
AT1G07080	715
AT1G07090	17
AT1G07110	504
AT1G07119	5
AT1G07120	0
AT1G07130	32
AT1G07135	206
AT1G07140	647
AT1G07150	8
AT1G07160	4
AT1G07170	13
AT1G07175	1
AT1G07180	57
AT1G07200	22
AT1G07210	108
AT1G07220	128
AT1G07230	101
AT1G07240	120
AT1G07250	265
AT1G07260	3
AT1G07280	657
AT1G07290	3
AT1G07300	6
AT1G07310	866
AT1G07320	2355
AT1G07340	0
AT1G07350	46
AT1G07360	257
AT1G07370	6
AT1G07380	13
AT1G07390	18
AT1G07400	13
AT1G07410	1
AT1G07420	298
AT1G07430	31
AT1G07440	42
AT1G07450	0
AT1G07470	37
AT1G07473	1
AT1G07476	1
AT1G07480	17
AT1G07485	0
AT1G07500	0
AT1G07510	66
AT1G07520	11
AT1G07530	103
AT1G07540	0
AT1G07560	2
AT1G07570	23
AT1G07590	3085
AT1G07610	23
AT1G07615	13
AT1G07620	15
AT1G07630	74
AT1G07640	438
AT1G07645	0
AT1G07650	115
AT1G07660	14
AT1G07670	78
AT1G07700	119
AT1G07705	52
AT1G07710	3
AT1G07720	180
AT1G07725	1
AT1G07728	1
AT1G07740	9
AT1G07745	15
AT1G07750	33
AT1G07770	240
AT1G07780	4
AT1G07790	17
AT1G07795	0
AT1G07800	2
AT1G07810	33
AT1G07820	35
AT1G07830	17
AT1G07840	68
AT1G07850	0
AT1G07860	1
AT1G07870	25
AT1G07880	4
AT1G07890	2534
AT1G07900	12
AT1G07901	12
AT1G07910	36
AT1G07920	29
AT1G07930	117
AT1G07940	80
AT1G07950	29
AT1G07960	43
AT1G07970	19
AT1G07980	33
AT1G07985	0
AT1G07990	103
AT1G08000	44
AT1G08005	1
AT1G08010	47
AT1G08030	88
AT1G08032	0
AT1G08035	0
AT1G08040	75
AT1G08050	220
AT1G08060	46
AT1G08065	0
AT1G08070	4
AT1G08080	1
AT1G08090	27
AT1G08100	0
AT1G08105	1
AT1G08110	157
AT1G08115	3
AT1G08125	54
AT1G08130	34
AT1G08135	0
AT1G08150	1
AT1G08160	54
AT1G08165	2
AT1G08170	0
AT1G08180	19
AT1G08190	227
AT1G08200	501
AT1G08210	8
AT1G08220	106
AT1G08250	34
AT1G08260	1
AT1G08270	5
AT1G08280	6
AT1G08290	4
AT1G08300	8
AT1G08310	0
AT1G08315	67
AT1G08320	0
AT1G08340	5
AT1G08350	37
AT1G08360	279
AT1G08370	307
AT1G08380	18757
AT1G08390	6
AT1G08400	10
AT1G08410	47
AT1G08420	123
AT1G08430	0
AT1G08440	1
AT1G08450	360
AT1G08460	144
AT1G08465	140
AT1G08470	31
AT1G08480	48
AT1G08490	94
AT1G08500	2
AT1G08510	349
AT1G08520	494
AT1G08530	84
AT1G08540	412
AT1G08550	337
AT1G08560	5
AT1G08570	94
AT1G08580	101
AT1G08590	17
AT1G08600	47
AT1G08610	14
AT1G08620	22
AT1G08630	0
AT1G08640	51
AT1G08650	463
AT1G08660	70
AT1G08670	0
AT1G08680	131
AT1G08700	360
AT1G08710	30
AT1G08720	68
AT1G08730	1
AT1G08750	136
AT1G08760	33
AT1G08770	35
AT1G08780	42
AT1G08800	66
AT1G08810	23
AT1G08820	109
AT1G08830	201
AT1G08840	10
AT1G08845	23
AT1G08860	0
AT1G08880	256
AT1G08890	70
AT1G08900	46
AT1G08910	58
AT1G08920	33
AT1G08930	197
AT1G08940	13
AT1G08960	57
AT1G08970	87
AT1G08980	200
AT1G08990	1
AT1G09000	2
AT1G09010	124
AT1G09020	222
AT1G09040	8
AT1G09050	11
AT1G09060	51
AT1G09070	334
AT1G09080	23
AT1G09090	0
AT1G09100	174
AT1G09130	1882
AT1G09140	96
AT1G09150	148
AT1G09155	1
AT1G09157	0
AT1G09160	30
AT1G09170	1
AT1G09176	0
AT1G09180	7
AT1G09190	44
AT1G09195	12
AT1G09200	19
AT1G09210	518
AT1G09220	2
AT1G09230	92
AT1G09240	120
AT1G09250	9
AT1G09270	134
AT1G09280	61
AT1G09290	14
AT1G09300	33
AT1G09310	4586
AT1G09320	11
AT1G09330	134
AT1G09340	1500
AT1G09350	44
AT1G09370	0
AT1G09380	0
AT1G09390	54
AT1G09400	0
AT1G09410	0
AT1G09415	37
AT1G09420	4
AT1G09430	262
AT1G09440	20
AT1G09450	2
AT1G09460	11
AT1G09470	1
AT1G09480	3
AT1G09486	3
AT1G09490	80
AT1G09500	53
AT1G09510	1
AT1G09520	174
AT1G09530	65
AT1G09540	1
AT1G09560	2158
AT1G09570	80
AT1G09575	0
AT1G09580	14
AT1G09590	276
AT1G09600	0
AT1G09610	1
AT1G09620	177
AT1G09630	147
AT1G09640	1070
AT1G09645	83
AT1G09650	1
AT1G09660	96
AT1G09665	0
AT1G09680	4
AT1G09690	199
AT1G09700	132
AT1G09710	20
AT1G09720	0
AT1G09730	39
AT1G09740	25
AT1G09750	586
AT1G09760	35
AT1G09770	377
AT1G09780	189
AT1G09790	0
AT1G09795	251
AT1G09800	9
AT1G09810	19
AT1G09815	60
AT1G09820	7
AT1G09830	178
AT1G09840	190
AT1G09850	238
AT1G09860	1
AT1G09870	73
AT1G09880	2
