NM_182502	321
NM_003280	7
NM_152381	48
NM_022438	239
NM_001100112	16
NM_017534	16
NM_002371	265
NM_001231	3
NM_001010909	516
NM_022440	96
NM_022439	122
NM_016190	2353
NM_002465	14
NM_206819	14
NM_206821	14
NM_206820	14
NM_001079810	15
NM_014332	3
NM_005181	35
NM_198060	17
NM_006175	17
NM_000257	21
NM_032578	3
NM_203378	59
NM_203377	59
NM_005368	61
NM_001100	32
NM_003063	6
NM_001122853	1
NM_133371	1
NM_207163	4
NM_032546	0
NM_187841	0
NM_133432	2383
NM_133437	2384
NM_003319	2383
NM_015848	160
NM_145244	6
NM_014391	11
NM_002272	20651
NM_133378	3178
NM_198274	7
NM_003476	8
NM_153235	5
NM_181839	6
NM_006823	6
NM_014424	2
NM_002612	43
NM_007078	26
NM_001976	74
NM_053013	74
NM_006890	12
NM_005609	16
NM_001099736	7
NM_001825	7
NM_133379	470
NM_001099735	7
NM_014440	45
NM_006063	17
NM_002274	106047
NM_153490	106059
NM_002469	0
NM_001080426	2
NM_001122965	18
NM_001111285	2
NM_006073	9
NM_144617	44
NM_004533	6
NM_173167	11
NM_001033576	11
NM_001080115	10
NM_199459	6
NM_153020	5
NM_001080114	20
NM_198271	0
NM_013353	3
NM_057088	358
NM_001103	24
NM_001040709	5
NM_177531	0
NM_001712	88
NM_001024912	87
NM_016300	6
NM_001159	45
NM_007191	7
NM_001460	157
NM_001858	10
NM_173629	28
NM_015429	31
NM_004543	305
NM_004734	38
NM_002016	134
NM_003275	2
NM_080874	20
NM_001039585	12
NM_004997	16
NM_000959	12
NM_194293	21
NM_000069	8
NM_001080116	4
NM_152393	1
NM_004320	52
NM_173201	52
NM_138430	7
NM_001927	142
NM_002036	21
NM_006025	73
NM_001232	23
NM_000347	43
NM_001024858	131
NM_172113	7
NM_152451	36
NM_172111	7
NM_002084	160
NM_172112	7
NM_005244	7
NM_001018100	36
NM_007351	2
NM_001122951	20
NM_003970	30
NM_003282	44
NM_152380	10
NM_001114974	7
NM_182493	2
NM_000334	16
NM_024025	0
NM_172110	7
NM_198501	7
NM_153610	166
NM_032735	2
NM_079422	12
NM_024875	53
NM_007356	129
NM_001114133	62
NM_000615	11
NM_181351	11
NM_020297	24
NM_001128933	154
NM_002725	41
NM_007168	29
NM_079420	12
NM_019060	334
NM_001114086	0
NM_001128934	76
NM_145791	143
NM_133477	81
NM_201348	40
NM_138805	11
NM_003673	36
NM_145764	143
NM_145792	143
NM_001111283	26
NM_000618	26
NM_145064	46
NM_020844	42
NM_001018116	19
NM_001127699	882
NM_017933	4
NM_024557	24
NM_015225	72
NM_001080400	139
NM_001098814	38
NM_000697	243
NM_001449	206
NM_033439	84
