NM_182502	2592
NM_003280	1684
NM_152381	9915
NM_022438	2496
NM_001100112	4389
NM_017534	4402
NM_002371	2697
NM_001231	519
NM_001010909	4160
NM_022440	2073
NM_022439	2274
NM_016190	24146
NM_002465	4809
NM_206819	4804
NM_206821	4762
NM_206820	4765
NM_001079810	1834
NM_014332	406
NM_005181	1840
NM_198060	3741
NM_006175	3708
NM_000257	3118
NM_032578	679
NM_203378	4114
NM_203377	4064
NM_005368	4210
NM_001100	3334
NM_003063	532
NM_001122853	257
NM_133371	247
NM_207163	449
NM_032546	221
NM_187841	219
NM_133432	250473
NM_133437	250494
NM_003319	250461
NM_015848	5919
NM_145244	432
NM_014391	1207
NM_002272	76461
NM_133378	328503
NM_198274	490
NM_003476	636
NM_153235	393
NM_181839	318
NM_006823	318
NM_014424	608
NM_002612	1992
NM_007078	1492
NM_001976	1092
NM_053013	1085
NM_006890	186
NM_005609	1399
NM_001099736	358
NM_001825	358
NM_133379	44904
NM_001099735	357
NM_014440	367
NM_006063	4325
NM_002274	393738
NM_153490	393801
NM_002469	168
NM_001080426	336
NM_001122965	894
NM_001111285	100
NM_006073	1326
NM_144617	2207
NM_004533	966
NM_173167	329
NM_001033576	329
NM_001080115	432
NM_199459	333
NM_153020	287
NM_001080114	1616
NM_198271	399
NM_013353	149
NM_057088	1069
NM_001103	1460
NM_001040709	234
NM_177531	50
NM_001712	394
NM_001024912	392
NM_016300	302
NM_001159	252
NM_007191	80
NM_001460	887
NM_001858	78
NM_173629	233
NM_015429	348
NM_004543	33001
NM_004734	166
NM_002016	343
NM_003275	220
NM_080874	424
NM_001039585	455
NM_004997	257
NM_000959	455
NM_194293	1177
NM_000069	423
NM_001080116	564
NM_152393	105
NM_004320	988
NM_173201	978
NM_138430	149
NM_001927	9583
NM_002036	582
NM_006025	582
NM_001232	561
NM_000347	2275
NM_001024858	2958
NM_172113	208
NM_152451	270
NM_172111	209
NM_002084	1756
NM_172112	209
NM_005244	208
NM_001018100	273
NM_007351	200
NM_001122951	512
NM_003970	219
NM_003282	361
NM_152380	242
NM_001114974	264
NM_182493	330
NM_000334	491
NM_024025	84
NM_172110	195
NM_198501	239
NM_153610	6518
NM_032735	157
NM_079422	1317
NM_024875	431
NM_007356	491
NM_001114133	504
NM_000615	174
NM_181351	174
NM_020297	462
NM_001128933	4721
NM_002725	450
NM_007168	482
NM_079420	1281
NM_019060	1166
NM_001114086	469
NM_001128934	2696
NM_145791	152
NM_133477	2742
NM_201348	447
NM_138805	343
NM_003673	3626
NM_145764	150
NM_145792	150
NM_001111283	460
NM_000618	460
NM_145064	675
NM_020844	143
NM_001018116	282
NM_001127699	7900
NM_017933	62
NM_024557	87
NM_015225	1396
NM_001080400	557
NM_001098814	824
NM_000697	380
NM_001449	4230
NM_033439	701
NM_003281	2480
NM_000427	262
NM_019105	1655
NM_001647	322
NM_001127698	10209
NM_006846	10119
NM_016929	481
NM_001042	250
NM_001099677	130
NM_000727	64
NM_001008539	555
NM_001100818	58
NM_001111284	431
NM_152336	122
NM_006757	1123
NM_001042782	1123
NM_001042781	1123
NM_005691	372
NM_003046	547
NM_000702	1148
NM_001042780	1114
NM_020298	365
NM_178233	119
NM_001005746	123
NM_003005	122
NM_000900	130
NM_001958	378
NM_000726	120
NM_005963	286
NM_001135196	506
NM_001830	136
NM_024574	145
NM_144777	3912
NM_080282	276
NM_031469	881
NM_003843	3895
NM_020379	116
NM_138569	97
NM_003012	1309
NM_003248	1107
NM_014031	156
NM_025170	143
NM_014476	1891
NM_173352	3408
NM_001039523	93
NM_000079	93
NM_003613	515
NM_014289	194
NM_033427	741
NM_001458	5275
NM_001127487	5274
NM_014951	93
NM_001148	574
NM_000150	306
NM_007365	976
NM_013999	89
NM_015687	173
NM_001127493	475
NM_001003793	172
NM_000901	171
NM_005060	172
NM_006790	769
NM_020977	472
NM_002825	256
NM_153236	63
NM_199168	545
NM_152439	128
NM_001040002	88
NM_133265	786
NM_012464	127
NM_001017372	161
NM_001001523	168
NM_001003792	166
NM_001113490	842
NM_173833	242
NM_002479	201
NM_004527	90
NM_000949	239
NM_024721	275
NM_001040701	271
NM_006639	160
NM_001122659	114
NM_032866	843
NM_001042723	3067
NM_000540	3067
NM_130759	58
NM_005276	185
NM_001130861	222
NM_001364	79
NM_001097589	41641
NM_001135109	75
NM_001005747	121
NM_002343	182
NM_005416	41809
NM_001113561	99
NM_003277	215
NM_002152	175
NM_015204	104
NM_014483	149
NM_001129907	405
NM_001135940	598
NM_198215	173
NM_004006	1367
NM_006210	150
NM_015278	1818
NM_001114107	1302
NM_015086	154
NM_003568	124
NM_000336	170
NM_001025231	211
NM_000450	390
NM_020478	173
NM_080284	384
NM_019856	1012
NM_003803	1016
NM_004010	1357
NM_004009	1357
NM_000109	1352
NM_144573	361
NM_205853	150
NM_031426	719
NM_173054	172
NM_005045	172
NM_001034957	680
NM_001030060	520
NM_006252	463
NM_201631	313
NM_024991	691
NM_007177	196
NM_001076778	193
NM_006434	668
NM_001076682	187
NM_006895	107
NM_139212	1830
NM_000898	74
NM_032495	1879
NM_016321	8518
NM_139211	1800
NM_012298	195
NM_004731	337
NM_020480	162
NM_004274	879
NM_001034954	851
NM_004245	283
NM_001058	115
NM_004657	213
NM_001034956	710
NM_031948	684
NM_139345	627
NM_139344	632
NM_178822	264
NM_032608	941
NM_139349	625
NM_139351	609
NM_001037339	650
NM_000095	303
NM_001710	239
NM_001034955	776
NM_080737	166
NM_004305	624
NM_139350	624
NM_002600	634
NM_001037341	634
NM_001037340	634
NM_000755	152
NM_001129896	162
NM_153703	506
NM_203371	109
NM_001114106	56
NM_001937	292
NM_001080437	788
NM_001003818	66
NM_015385	730
NM_004100	65
NM_172103	65
NM_002126	520
NM_024870	299
NM_020811	84
NM_139346	668
NM_139347	669
NM_005161	201
NM_003991	63
NM_006006	84
NM_004816	105
NM_172105	62
NM_001127608	104
NM_152487	82
NM_139348	668
NM_005656	123
NM_207361	211
NM_001795	330
NM_001128310	820
NM_004684	820
NM_001014450	113
NM_001018011	84
NM_173648	64
NM_003042	411
NM_005159	704
NM_003480	127
NM_198582	146
NM_139343	676
NM_152369	58
NM_080826	71
NM_001003760	253
NM_080283	250
NM_001099772	124
NM_000779	124
NM_024582	962
NM_000104	463
NM_016841	289
