NM_182502	9
NM_003280	559
NM_152381	7181
NM_022438	7
NM_001100112	1818
NM_017534	1815
NM_002371	8
NM_001231	83
NM_001010909	5
NM_022440	7
NM_022439	8
NM_016190	26
NM_002465	1311
NM_206819	1310
NM_206821	1301
NM_206820	1302
NM_001079810	1482
NM_014332	318
NM_005181	72
NM_198060	1829
NM_006175	1817
NM_000257	724
NM_032578	321
NM_203378	1487
NM_203377	1472
NM_005368	1532
NM_001100	1063
NM_003063	200
NM_001122853	83
NM_133371	82
NM_207163	272
NM_032546	81
NM_187841	79
NM_133432	146074
NM_133437	146088
NM_003319	146070
NM_015848	6
NM_145244	227
NM_014391	743
NM_002272	31
NM_133378	191624
NM_198274	149
NM_003476	424
NM_153235	211
NM_181839	131
NM_006823	134
NM_014424	397
NM_002612	273
NM_007078	228
NM_001976	223
NM_053013	223
NM_006890	0
NM_005609	103
NM_001099736	97
NM_001825	97
NM_133379	25868
NM_001099735	97
NM_014440	1
NM_006063	1461
NM_002274	1833
NM_153490	1833
NM_002469	130
NM_001080426	202
NM_001122965	81
NM_001111285	38
NM_006073	637
NM_144617	325
NM_004533	457
NM_173167	145
NM_001033576	145
NM_001080115	63
NM_199459	167
NM_153020	200
NM_001080114	230
NM_198271	140
NM_013353	76
NM_057088	5
NM_001103	785
NM_001040709	80
NM_177531	11
NM_001712	13
NM_001024912	13
NM_016300	96
NM_001159	56
NM_007191	2
NM_001460	75
NM_001858	49
NM_173629	0
NM_015429	104
NM_004543	18235
NM_004734	136
NM_002016	0
NM_003275	221
NM_080874	380
NM_001039585	46
NM_004997	489
NM_000959	45
NM_194293	442
NM_000069	216
NM_001080116	67
NM_152393	75
NM_004320	161
NM_173201	161
NM_138430	58
NM_001927	6658
NM_002036	52
NM_006025	28
NM_001232	599
NM_000347	876
NM_001024858	1121
NM_172113	51
NM_152451	35
NM_172111	52
NM_002084	253
NM_172112	51
NM_005244	51
NM_001018100	36
NM_007351	36
NM_001122951	41
NM_003970	90
NM_003282	139
NM_152380	207
NM_001114974	62
NM_182493	22
NM_000334	128
NM_024025	51
NM_172110	50
NM_198501	58
NM_153610	5087
NM_032735	126
NM_079422	479
NM_024875	306
NM_007356	13
NM_001114133	381
NM_000615	187
NM_181351	187
NM_020297	238
NM_001128933	4030
NM_002725	48
NM_007168	110
NM_079420	469
NM_019060	102
NM_001114086	113
NM_001128934	2017
NM_145791	5
NM_133477	1960
NM_201348	47
NM_138805	0
NM_003673	1188
NM_145764	5
NM_145792	5
NM_001111283	257
NM_000618	257
NM_145064	293
NM_020844	42
NM_001018116	210
NM_001127699	107
NM_017933	17
NM_024557	13
NM_015225	2009
NM_001080400	30
NM_001098814	198
NM_000697	5
NM_001449	1673
NM_033439	74
NM_003281	1598
NM_000427	1
NM_019105	317
NM_001647	76
NM_001127698	130
NM_006846	127
NM_016929	121
NM_001042	29
NM_001099677	40
NM_000727	62
NM_001008539	173
NM_001100818	17
NM_001111284	243
NM_152336	83
NM_006757	802
NM_001042782	802
NM_001042781	802
NM_005691	204
NM_003046	175
NM_000702	443
NM_001042780	798
NM_020298	203
NM_178233	0
NM_001005746	8
NM_003005	70
NM_000900	155
NM_001958	181
NM_000726	8
NM_005963	627
NM_001135196	252
NM_001830	138
NM_024574	37
NM_144777	216
NM_080282	113
NM_031469	98
NM_003843	215
NM_020379	30
NM_138569	38
NM_003012	648
NM_003248	1799
NM_014031	7
NM_025170	106
NM_014476	1136
NM_173352	82
NM_001039523	136
NM_000079	136
NM_003613	253
NM_014289	24
NM_033427	36
NM_001458	3700
NM_001127487	3697
NM_014951	218
NM_001148	146
NM_000150	6
NM_007365	522
NM_013999	49
NM_015687	113
NM_001127493	116
NM_001003793	130
NM_000901	58
NM_005060	20
NM_006790	387
NM_020977	114
NM_002825	2
NM_153236	27
NM_199168	311
NM_152439	106
NM_001040002	50
