NM_182502	7805
NM_003280	1787
NM_152381	10396
NM_022438	3585
NM_001100112	7944
NM_017534	7943
NM_002371	3941
NM_001231	857
NM_001010909	3425
NM_022440	2937
NM_022439	3293
NM_016190	22026
NM_002465	4146
NM_206819	4137
NM_206821	4110
NM_206820	4115
NM_001079810	2018
NM_014332	688
NM_005181	4180
NM_198060	1990
NM_006175	1980
NM_000257	3767
NM_032578	656
NM_203378	6544
NM_203377	6496
NM_005368	6700
NM_001100	3198
NM_003063	1022
NM_001122853	223
NM_133371	212
NM_207163	1032
NM_032546	122
NM_187841	119
NM_133432	159874
NM_133437	159876
NM_003319	159869
NM_015848	1902
NM_145244	935
NM_014391	790
NM_002272	99082
NM_133378	206612
NM_198274	511
NM_003476	673
NM_153235	371
NM_181839	412
NM_006823	414
NM_014424	579
NM_002612	356
NM_007078	1297
NM_001976	1292
NM_053013	1287
NM_006890	108
NM_005609	1267
NM_001099736	366
NM_001825	366
NM_133379	28732
NM_001099735	366
NM_014440	1824
NM_006063	3115
NM_002274	359600
NM_153490	359693
NM_002469	157
NM_001080426	262
NM_001122965	693
NM_001111285	107
NM_006073	1785
NM_144617	1496
NM_004533	486
NM_173167	381
NM_001033576	381
NM_001080115	351
NM_199459	220
NM_153020	370
NM_001080114	1411
NM_198271	396
NM_013353	115
NM_057088	3774
NM_001103	1495
NM_001040709	171
NM_177531	51
NM_001712	220
NM_001024912	220
NM_016300	194
NM_001159	117
NM_007191	208
NM_001460	2007
NM_001858	928
NM_173629	214
NM_015429	322
NM_004543	29456
NM_004734	375
NM_002016	3180
NM_003275	254
NM_080874	489
NM_001039585	287
NM_004997	545
NM_000959	283
NM_194293	474
NM_000069	684
NM_001080116	480
NM_152393	142
NM_004320	1558
NM_173201	1552
NM_138430	169
NM_001927	6706
NM_002036	94
NM_006025	868
NM_001232	949
NM_000347	824
NM_001024858	999
NM_172113	149
NM_152451	732
NM_172111	144
NM_002084	1481
NM_172112	143
NM_005244	143
NM_001018100	735
NM_007351	74
NM_001122951	84
NM_003970	295
NM_003282	770
NM_152380	184
NM_001114974	132
NM_182493	204
NM_000334	228
NM_024025	122
NM_172110	128
NM_198501	126
NM_153610	4615
NM_032735	102
NM_079422	2514
NM_024875	823
NM_007356	1304
NM_001114133	944
NM_000615	177
NM_181351	177
NM_020297	383
NM_001128933	4452
NM_002725	190
NM_007168	418
NM_079420	2499
NM_019060	4494
NM_001114086	274
NM_001128934	2170
NM_145791	494
NM_133477	2278
NM_201348	183
NM_138805	152
NM_003673	2499
NM_145764	492
NM_145792	492
NM_001111283	343
NM_000618	343
NM_145064	651
NM_020844	237
NM_001018116	352
NM_001127699	10375
NM_017933	58
NM_024557	129
NM_015225	2463
NM_001080400	239
NM_001098814	654
NM_000697	2860
NM_001449	4381
NM_033439	311
NM_003281	1859
NM_000427	79
NM_019105	1985
NM_001647	273
NM_001127698	14029
NM_006846	13910
NM_016929	283
NM_001042	137
NM_001099677	204
NM_000727	91
NM_001008539	550
NM_001100818	56
NM_001111284	303
NM_152336	90
NM_006757	3973
NM_001042782	3973
NM_001042781	3973
NM_005691	317
NM_003046	566
NM_000702	1129
NM_001042780	3932
NM_020298	313
NM_178233	113
NM_001005746	178
NM_003005	85
NM_000900	168
NM_001958	492
NM_000726	178
NM_005963	1723
NM_001135196	355
NM_001830	113
NM_024574	102
NM_144777	7393
NM_080282	517
NM_031469	1241
NM_003843	7259
NM_020379	105
NM_138569	116
NM_003012	992
NM_003248	2949
NM_014031	465
NM_025170	223
NM_014476	1996
NM_173352	6158
NM_001039523	481
NM_000079	481
NM_003613	395
NM_014289	288
NM_033427	1074
NM_001458	3185
NM_001127487	3185
NM_014951	531
NM_001148	578
NM_000150	213
NM_007365	1038
NM_013999	121
NM_015687	230
NM_001127493	438
NM_001003793	105
NM_000901	167
NM_005060	119
NM_006790	626
NM_020977	438
NM_002825	504
NM_153236	87
NM_199168	685
NM_152439	64
NM_001040002	122
NM_133265	551
NM_012464	68
NM_001017372	489
NM_001001523	118
NM_001003792	102
NM_001113490	554
NM_173833	181
NM_002479	307
NM_004527	124
NM_000949	234
NM_024721	287
NM_001040701	209
NM_006639	63
NM_001122659	58
NM_032866	1106
NM_001042723	3337
NM_000540	3337
NM_130759	67
NM_005276	177
NM_001130861	84
NM_001364	92
NM_001097589	48450
NM_001135109	114
NM_001005747	182
NM_002343	109
NM_005416	49781
NM_001113561	133
NM_003277	81
NM_002152	217
NM_015204	72
NM_014483	72
NM_001129907	903
NM_001135940	440
NM_198215	211
NM_004006	1316
NM_006210	2594
NM_015278	2423
NM_001114107	1559
NM_015086	100
NM_003568	90
NM_000336	363
NM_001025231	928
NM_000450	312
NM_020478	247
NM_080284	366
NM_019856	773
